,id,act,person,dialogue,4,5
573,573,ACT 3,OPHELIA., The King rises.,POSITIVE,0.9986770749092102
574,574,ACT 3,HAMLET.," What, frighted with false fire?",NEGATIVE,0.9987389445304871
575,575,ACT 3,QUEEN., How fares my lord?,NEGATIVE,0.9914094805717468
576,576,ACT 3,POLONIUS., Give o’er the play.,POSITIVE,0.9527772068977356
577,577,ACT 3,KING.," Give me some light. Away.All. Lights, lights, lights. [_Exeunt all but Hamlet and Horatio._]",NEGATIVE,0.5271644592285156
578,578,ACT 3,HAMLET.," Why, let the strucken deer go weep, The hart ungalled play; Forsome must watch, while some must sleep, So runs the world away. Wouldnot this, sir, and a forest of feathers, if the rest of my fortunesturn Turk with me; with two Provincial roses on my razed shoes, get mea fellowship in a cry of players, sir?",NEGATIVE,0.6643081307411194
579,579,ACT 3,HORATIO., Half a share.,NEGATIVE,0.5924006104469299
580,580,ACT 3,HAMLET.," A whole one, I. For thou dost know, O Damon dear, This realmdismantled was Of Jove himself, and now reigns here A very,very—pajock.",NEGATIVE,0.9159379005432129
581,581,ACT 3,HORATIO., You might have rhymed.,NEGATIVE,0.9684587717056274
582,582,ACT 3,HAMLET.," O good Horatio, I’ll take the ghost’s word for a thousandpound. Didst perceive?",NEGATIVE,0.6654400825500488
583,583,ACT 3,HORATIO.," Very well, my lord.",POSITIVE,0.9919535517692566
584,584,ACT 3,HAMLET., Upon the talk of the poisoning?,NEGATIVE,0.9965492486953735
585,585,ACT 3,HORATIO., I did very well note him.,POSITIVE,0.9227622151374817
586,586,ACT 3,HAMLET.," Ah, ha! Come, some music. Come, the recorders. For if the kinglike not the comedy, Why then, belike he likes it not, perdie. Come,some music. Enter Rosencrantz and Guildenstern.",NEGATIVE,0.9361902475357056
587,587,ACT 3,GUILDENSTERN.," Good my lord, vouchsafe me a word with you.",POSITIVE,0.9841951131820679
588,588,ACT 3,HAMLET.," Sir, a whole history.",POSITIVE,0.9903974533081055
589,589,ACT 3,GUILDENSTERN.," The King, sir—",POSITIVE,0.9888774752616882
590,590,ACT 3,HAMLET.," Ay, sir, what of him?",NEGATIVE,0.954505980014801
591,591,ACT 3,GUILDENSTERN.," Is in his retirement, marvellous distempered.",NEGATIVE,0.9983056783676147
592,592,ACT 3,HAMLET.," With drink, sir?",POSITIVE,0.9410645365715027
593,593,ACT 3,GUILDENSTERN.," No, my lord; rather with choler.",NEGATIVE,0.9967993497848511
594,594,ACT 3,HAMLET.," Your wisdom should show itself more richer to signify this tothe doctor, for me to put him to his purgation would perhaps plunge himinto far more choler.",NEGATIVE,0.9995824694633484
595,595,ACT 3,GUILDENSTERN.," Good my lord, put your discourse into some frame, andstart not so wildly from my affair.",POSITIVE,0.7441323399543762
596,596,ACT 3,HAMLET.," I am tame, sir, pronounce.",NEGATIVE,0.9751608967781067
597,597,ACT 3,GUILDENSTERN.," The Queen your mother, in most great affliction ofspirit, hath sent me to you.",NEGATIVE,0.9829997420310974
598,598,ACT 3,HAMLET., You are welcome.,POSITIVE,0.9801853895187378
599,599,ACT 3,GUILDENSTERN.," Nay, good my lord, this courtesy is not of the rightbreed. If it shall please you to make me a wholesome answer, I will doyour mother’s commandment; if not, your pardon and my return shall bethe end of my business.",NEGATIVE,0.9940024018287659
600,600,ACT 3,HAMLET.," Sir, I cannot.",NEGATIVE,0.9955126643180847
601,601,ACT 3,GUILDENSTERN.," What, my lord?",NEGATIVE,0.9972761273384094
602,602,ACT 3,HAMLET.," Make you a wholesome answer. My wit’s diseased. But, sir, suchanswer as I can make, you shall command; or rather, as you say, mymother. Therefore no more, but to the matter. My mother, you say,—",POSITIVE,0.9488100409507751
603,603,ACT 3,ROSENCRANTZ., Then thus she says: your behaviour hath struck her intoamazement and admiration.,POSITIVE,0.9578649997711182
604,604,ACT 3,HAMLET.," O wonderful son, that can so stonish a mother! But is there nosequel at the heels of this mother’s admiration?",POSITIVE,0.9761571288108826
605,605,ACT 3,ROSENCRANTZ., She desires to speak with you in her closet ere you go tobed.,POSITIVE,0.7759968042373657
606,606,ACT 3,HAMLET.," We shall obey, were she ten times our mother. Have you anyfurther trade with us?",POSITIVE,0.8578729629516602
607,607,ACT 3,ROSENCRANTZ.," My lord, you once did love me.",POSITIVE,0.8276486992835999
608,608,ACT 3,HAMLET.," And so I do still, by these pickers and stealers.",POSITIVE,0.862276017665863
609,609,ACT 3,ROSENCRANTZ.," Good my lord, what is your cause of distemper? You dosurely bar the door upon your own liberty if you deny your griefs toyour friend.",NEGATIVE,0.9937196969985962
610,610,ACT 3,HAMLET.," Sir, I lack advancement.",NEGATIVE,0.9994057416915894
611,611,ACT 3,ROSENCRANTZ.," How can that be, when you have the voice of the Kinghimself for your succession in Denmark?",POSITIVE,0.972258985042572
612,612,ACT 3,HAMLET.," Ay, sir, but while the grass grows—the proverb is somethingmusty. Re-enter the Players with recorders.O, the recorders. Let me see one.—To withdraw with you, why do you goabout to recover the wind of me, as if you would drive me into a toil?",NEGATIVE,0.9973371624946594
613,613,ACT 3,GUILDENSTERN.," O my lord, if my duty be too bold, my love is toounmannerly.",NEGATIVE,0.920482873916626
614,614,ACT 3,HAMLET., I do not well understand that. Will you play upon this pipe?,NEGATIVE,0.9994853734970093
615,615,ACT 3,GUILDENSTERN.," My lord, I cannot.",NEGATIVE,0.9970393776893616
616,616,ACT 3,HAMLET., I pray you.,POSITIVE,0.9899680614471436
617,617,ACT 3,GUILDENSTERN.," Believe me, I cannot.",NEGATIVE,0.9930344820022583
618,618,ACT 3,HAMLET., I do beseech you.,POSITIVE,0.7201717495918274
619,619,ACT 3,GUILDENSTERN.," I know no touch of it, my lord.",NEGATIVE,0.9990490078926086
620,620,ACT 3,HAMLET.," ’Tis as easy as lying: govern these ventages with your fingerand thumb, give it breath with your mouth, and it will discourse mosteloquent music. Look you, these are the stops.",POSITIVE,0.8954174518585205
621,621,ACT 3,GUILDENSTERN., But these cannot I command to any utterance of harmony. Ihave not the skill.,NEGATIVE,0.9993599057197571
622,622,ACT 3,HAMLET.," Why, look you now, how unworthy a thing you make of me! Youwould play upon me; you would seem to know my stops; you would pluckout the heart of my mystery; you would sound me from my lowest note tothe top of my compass; and there is much music, excellent voice, inthis little organ, yet cannot you make it speak. ’Sblood, do you thinkI am easier to be played on than a pipe? Call me what instrument youwill, though you can fret me, you cannot play upon me. Enter Polonius.God bless you, sir.",NEGATIVE,0.9999178647994995
623,623,ACT 3,POLONIUS.," My lord, the Queen would speak with you, and presently.",NEGATIVE,0.5143072605133057
624,624,ACT 3,HAMLET., Do you see yonder cloud that’s almost in shape of a camel?,NEGATIVE,0.9954836368560791
625,625,ACT 3,POLONIUS.," By the mass, and ’tis like a camel indeed.",NEGATIVE,0.5650631785392761
626,626,ACT 3,HAMLET., Methinks it is like a weasel.,NEGATIVE,0.9981783628463745
627,627,ACT 3,POLONIUS., It is backed like a weasel.,NEGATIVE,0.9997450709342957
628,628,ACT 3,HAMLET., Or like a whale.,NEGATIVE,0.8520233035087585
629,629,ACT 3,POLONIUS., Very like a whale.,NEGATIVE,0.9459236264228821
630,630,ACT 3,HAMLET., Then will I come to my mother by and by.—They fool me to thetop of my bent.—I will come by and by.,POSITIVE,0.9163666367530823
631,631,ACT 3,POLONIUS., I will say so. [_Exit._],NEGATIVE,0.9989595413208008
632,632,ACT 3,HAMLET.," By and by is easily said. Leave me, friends. [_Exeunt all but Hamlet._]’Tis now the very witching time of night, When churchyards yawn, andhell itself breathes out Contagion to this world. Now could I drink hotblood, And do such bitter business as the day Would quake to look on.Soft now, to my mother. O heart, lose not thy nature; let not ever Thesoul of Nero enter this firm bosom: Let me be cruel, not unnatural. Iwill speak daggers to her, but use none; My tongue and soul in this behypocrites. How in my words somever she be shent, To give them sealsnever, my soul, consent. [_Exit._]SCENE III. A room in the Castle. Enter King, Rosencrantz and Guildenstern.",POSITIVE,0.7002426981925964
633,633,ACT 3,KING.," I like him not, nor stands it safe with us To let his madnessrange. Therefore prepare you, I your commission will forthwithdispatch, And he to England shall along with you. The terms of ourestate may not endure Hazard so near us as doth hourly grow Out of hislunacies.",NEGATIVE,0.9987874627113342
634,634,ACT 3,GUILDENSTERN., We will ourselves provide. Most holy and religious fearit is To keep those many many bodies safe That live and feed upon yourMajesty.,POSITIVE,0.9072794914245605
635,635,ACT 3,ROSENCRANTZ.," The single and peculiar life is bound With all thestrength and armour of the mind, To keep itself from ’noyance; but muchmore That spirit upon whose weal depend and rest The lives of many. Thecease of majesty Dies not alone; but like a gulf doth draw What’s nearit with it. It is a massy wheel Fix’d on the summit of the highestmount, To whose huge spokes ten thousand lesser things Are mortis’d andadjoin’d; which when it falls, Each small annexment, petty consequence,Attends the boist’rous ruin. Never alone Did the King sigh, but with ageneral groan.",NEGATIVE,0.9935559630393982
636,636,ACT 3,KING.," Arm you, I pray you, to this speedy voyage; For we will fettersput upon this fear, Which now goes too free-footed.",POSITIVE,0.629123330116272
637,637,ACT 3,GUILDENSTERN.,ROSENCRANTZ and  We will haste us. [_Exeunt Rosencrantz and Guildenstern._] Enter Polonius.,NEGATIVE,0.9964859485626221
638,638,ACT 3,POLONIUS.," My lord, he’s going to his mother’s closet. Behind the arrasI’ll convey myself To hear the process. I’ll warrant she’ll tax himhome, And as you said, and wisely was it said, ’Tis meet that some moreaudience than a mother, Since nature makes them partial, shouldo’erhear The speech of vantage. Fare you well, my liege, I’ll call uponyou ere you go to bed, And tell you what I know.",NEGATIVE,0.9930818676948547
639,639,ACT 3,KING.," Thanks, dear my lord. [_Exit Polonius._]O, my offence is rank, it smells to heaven; It hath the primal eldestcurse upon’t,— A brother’s murder! Pray can I not, Though inclinationbe as sharp as will: My stronger guilt defeats my strong intent, And,like a man to double business bound, I stand in pause where I shallfirst begin, And both neglect. What if this cursed hand Were thickerthan itself with brother’s blood, Is there not rain enough in the sweetheavens To wash it white as snow? Whereto serves mercy But to confrontthe visage of offence? And what’s in prayer but this twofold force, Tobe forestalled ere we come to fall, Or pardon’d being down? Then I’lllook up. My fault is past. But O, what form of prayer Can serve myturn? Forgive me my foul murder! That cannot be; since I am stillpossess’d Of those effects for which I did the murder,— My crown, mineown ambition, and my queen. May one be pardon’d and retain th’offence?In the corrupted currents of this world Offence’s gilded hand may shoveby justice, And oft ’tis seen the wicked prize itself Buys out the law.But ’tis not so above; There is no shuffling, there the action lies Inhis true nature, and we ourselves compell’d Even to the teeth andforehead of our faults, To give in evidence. What then? What rests? Trywhat repentance can. What can it not? Yet what can it, when one cannotrepent? O wretched state! O bosom black as death! O limed soul, thatstruggling to be free, Art more engag’d! Help, angels! Make assay: Bow,stubborn knees; and heart with strings of steel, Be soft as sinews ofthe new-born babe. All may be well. [_Retires and kneels._] Enter Hamlet.",NEGATIVE,0.9957913160324097
640,640,ACT 3,HAMLET.," Now might I do it pat, now he is praying. And now I’ll do’t.And so he goes to heaven; And so am I reveng’d. That would be scann’d:A villain kills my father, and for that I, his sole son, do this samevillain send To heaven. O, this is hire and salary, not revenge. Hetook my father grossly, full of bread, With all his crimes broad blown,as flush as May; And how his audit stands, who knows save heaven? Butin our circumstance and course of thought, ’Tis heavy with him. And amI then reveng’d, To take him in the purging of his soul, When he is fitand season’d for his passage? No. Up, sword, and know thou a morehorrid hent: When he is drunk asleep; or in his rage, Or inth’incestuous pleasure of his bed, At gaming, swearing; or about someact That has no relish of salvation in’t, Then trip him, that his heelsmay kick at heaven, And that his soul may be as damn’d and black Ashell, whereto it goes. My mother stays. This physic but prolongs thysickly days. [_Exit._] The King rises and advances.",NEGATIVE,0.999184787273407
641,641,ACT 3,KING.," My words fly up, my thoughts remain below. Words without thoughtsnever to heaven go. [_Exit._]SCENE IV. Another room in the Castle. Enter Queen and Polonius.",POSITIVE,0.9519193172454834
642,642,ACT 3,POLONIUS.," He will come straight. Look you lay home to him, Tell him hispranks have been too broad to bear with, And that your Grace hathscreen’d and stood between Much heat and him. I’ll silence me e’enhere. Pray you be round with him.",NEGATIVE,0.9064360857009888
643,643,ACT 3,HAMLET.," [_Within._] Mother, mother, mother.",POSITIVE,0.9719298481941223
644,644,ACT 3,QUEEN.," I’ll warrant you, Fear me not. Withdraw, I hear him coming. [_Polonius goes behind the arras._] Enter Hamlet.",NEGATIVE,0.9987115859985352
645,645,ACT 3,HAMLET.," Now, mother, what’s the matter?",NEGATIVE,0.8445599675178528
646,646,ACT 3,QUEEN.," Hamlet, thou hast thy father much offended.",NEGATIVE,0.9920175075531006
647,647,ACT 3,HAMLET.," Mother, you have my father much offended.",NEGATIVE,0.9995806813240051
648,648,ACT 3,QUEEN.," Come, come, you answer with an idle tongue.",POSITIVE,0.8870519399642944
649,649,ACT 3,HAMLET.," Go, go, you question with a wicked tongue.",POSITIVE,0.999121367931366
650,650,ACT 3,QUEEN.," Why, how now, Hamlet?",NEGATIVE,0.9920761585235596
651,651,ACT 3,HAMLET., What’s the matter now?,NEGATIVE,0.7588754296302795
652,652,ACT 3,QUEEN., Have you forgot me?,POSITIVE,0.9936525821685791
653,653,ACT 3,HAMLET.," No, by the rood, not so. You are the Queen, your husband’sbrother’s wife, And, would it were not so. You are my mother.",POSITIVE,0.9377119541168213
654,654,ACT 3,QUEEN.," Nay, then I’ll set those to you that can speak.",NEGATIVE,0.7006154656410217
655,655,ACT 3,HAMLET.," Come, come, and sit you down, you shall not budge. You go nottill I set you up a glass Where you may see the inmost part of you.",NEGATIVE,0.6426762342453003
656,656,ACT 3,QUEEN.," What wilt thou do? Thou wilt not murder me? Help, help, ho!",POSITIVE,0.9930155277252197
657,657,ACT 3,POLONIUS.," [_Behind._] What, ho! help, help, help!",POSITIVE,0.5101966261863708
658,658,ACT 3,HAMLET.," How now? A rat? [_Draws._] Dead for a ducat, dead! [_Makes a pass through the arras._]",NEGATIVE,0.999941349029541
659,659,ACT 3,POLONIUS.," [_Behind._] O, I am slain! [_Falls and dies._]",NEGATIVE,0.9994327425956726
660,660,ACT 3,QUEEN.," O me, what hast thou done?",NEGATIVE,0.6376988291740417
661,661,ACT 3,HAMLET.," Nay, I know not. is it the King? [_Draws forth Polonius._]",NEGATIVE,0.781123697757721
662,662,ACT 3,QUEEN., O what a rash and bloody deed is this!,NEGATIVE,0.9999346733093262
663,663,ACT 3,HAMLET.," A bloody deed. Almost as bad, good mother, As kill a king andmarry with his brother.",NEGATIVE,0.9997856020927429
664,664,ACT 3,QUEEN., As kill a king?,NEGATIVE,0.9635182619094849
665,665,ACT 3,HAMLET.," Ay, lady, ’twas my word.— [_To Polonius._] Thou wretched, rash,intruding fool, farewell! I took thee for thy better. Take thy fortune,Thou find’st to be too busy is some danger.— Leave wringing of yourhands. Peace, sit you down, And let me wring your heart, for so Ishall, If it be made of penetrable stuff; If damned custom have notbraz’d it so, That it is proof and bulwark against sense.",NEGATIVE,0.9993159770965576
666,666,ACT 3,QUEEN.," What have I done, that thou dar’st wag thy tongue In noise sorude against me?",NEGATIVE,0.9988631010055542
667,667,ACT 3,HAMLET.," Such an act That blurs the grace and blush of modesty, Callsvirtue hypocrite, takes off the rose From the fair forehead of aninnocent love, And sets a blister there. Makes marriage vows As falseas dicers’ oaths. O such a deed As from the body of contraction plucksThe very soul, and sweet religion makes A rhapsody of words. Heaven’sface doth glow, Yea this solidity and compound mass, With tristfulvisage, as against the doom, Is thought-sick at the act.",NEGATIVE,0.9864761233329773
668,668,ACT 3,QUEEN.," Ay me, what act, That roars so loud, and thunders in the index?",NEGATIVE,0.8836613893508911
669,669,ACT 3,HAMLET.," Look here upon this picture, and on this, The counterfeitpresentment of two brothers. See what a grace was seated on this brow,Hyperion’s curls, the front of Jove himself, An eye like Mars, tothreaten and command, A station like the herald Mercury New lighted ona heaven-kissing hill: A combination and a form indeed, Where every goddid seem to set his seal, To give the world assurance of a man. Thiswas your husband. Look you now what follows. Here is your husband, likea mildew’d ear Blasting his wholesome brother. Have you eyes? Could youon this fair mountain leave to feed, And batten on this moor? Ha! haveyou eyes? You cannot call it love; for at your age The hey-day in theblood is tame, it’s humble, And waits upon the judgment: and whatjudgment Would step from this to this? Sense sure you have, Else couldyou not have motion; but sure that sense Is apoplex’d, for madnesswould not err Nor sense to ecstacy was ne’er so thrall’d But itreserv’d some quantity of choice To serve in such a difference. Whatdevil was’t That thus hath cozen’d you at hoodman-blind? Eyes withoutfeeling, feeling without sight, Ears without hands or eyes, smellingsans all, Or but a sickly part of one true sense Could not so mope. Oshame! where is thy blush? Rebellious hell, If thou canst mutine in amatron’s bones, To flaming youth let virtue be as wax, And melt in herown fire. Proclaim no shame When the compulsive ardour gives thecharge, Since frost itself as actively doth burn, And reason panderswill.",NEGATIVE,0.9984051585197449
670,670,ACT 3,QUEEN.," O Hamlet, speak no more. Thou turn’st mine eyes into my verysoul, And there I see such black and grained spots As will not leavetheir tinct.",POSITIVE,0.6086254119873047
671,671,ACT 3,HAMLET.," Nay, but to live In the rank sweat of an enseamed bed, Stew’din corruption, honeying and making love Over the nasty sty.",NEGATIVE,0.6126860976219177
672,672,ACT 3,QUEEN.," O speak to me no more; These words like daggers enter in mineears; No more, sweet Hamlet.",NEGATIVE,0.6079147458076477
673,673,ACT 3,HAMLET.," A murderer and a villain; A slave that is not twentieth partthe tithe Of your precedent lord. A vice of kings, A cutpurse of theempire and the rule, That from a shelf the precious diadem stole Andput it in his pocket!",NEGATIVE,0.6109194159507751
674,674,ACT 3,QUEEN., No more.,NEGATIVE,0.9438917636871338
675,675,ACT 3,HAMLET.," A king of shreds and patches!— Enter Ghost.Save me and hover o’er me with your wings, You heavenly guards! Whatwould your gracious figure?",POSITIVE,0.9716310501098633
676,676,ACT 3,QUEEN.," Alas, he’s mad.",NEGATIVE,0.981410562992096
677,677,ACT 3,HAMLET.," Do you not come your tardy son to chide, That, laps’d in timeand passion, lets go by The important acting of your dread command? Osay!",POSITIVE,0.9932519793510437
678,678,ACT 3,GHOST.," Do not forget. This visitation Is but to whet thy almost bluntedpurpose. But look, amazement on thy mother sits. O step between her andher fighting soul. Conceit in weakest bodies strongest works. Speak toher, Hamlet.",POSITIVE,0.7275668978691101
679,679,ACT 3,HAMLET.," How is it with you, lady?",POSITIVE,0.7077768445014954
680,680,ACT 3,QUEEN.," Alas, how is’t with you, That you do bend your eye on vacancy,And with the incorporal air do hold discourse? Forth at your eyes yourspirits wildly peep, And, as the sleeping soldiers in the alarm, Yourbedded hairs, like life in excrements, Start up and stand an end. Ogentle son, Upon the heat and flame of thy distemper Sprinkle coolpatience. Whereon do you look?",NEGATIVE,0.9591427445411682
681,681,ACT 3,HAMLET.," On him, on him! Look you how pale he glares, His form and causeconjoin’d, preaching to stones, Would make them capable.—Do not lookupon me, Lest with this piteous action you convert My stern effects.Then what I have to do Will want true colour; tears perchance forblood.",NEGATIVE,0.9268765449523926
682,682,ACT 3,QUEEN., To whom do you speak this?,NEGATIVE,0.9389075040817261
683,683,ACT 3,HAMLET., Do you see nothing there?,NEGATIVE,0.9203585386276245
684,684,ACT 3,QUEEN., Nothing at all; yet all that is I see.,NEGATIVE,0.986520528793335
685,685,ACT 3,HAMLET., Nor did you nothing hear?,NEGATIVE,0.9783878922462463
686,686,ACT 3,QUEEN.," No, nothing but ourselves.",NEGATIVE,0.5303676128387451
687,687,ACT 3,HAMLET.," Why, look you there! look how it steals away! My father, in hishabit as he liv’d! Look where he goes even now out at the portal. [_Exit Ghost._]",NEGATIVE,0.9981299042701721
688,688,ACT 3,QUEEN., This is the very coinage of your brain. This bodiless creationecstasy Is very cunning in.,POSITIVE,0.9847529530525208
689,689,ACT 3,HAMLET.," Ecstasy! My pulse as yours doth temperately keep time, Andmakes as healthful music. It is not madness That I have utter’d. Bringme to the test, And I the matter will re-word; which madness Wouldgambol from. Mother, for love of grace, Lay not that flattering unctionto your soul That not your trespass, but my madness speaks. It will butskin and film the ulcerous place, Whilst rank corruption, mining allwithin, Infects unseen. Confess yourself to heaven, Repent what’s past,avoid what is to come; And do not spread the compost on the weeds, Tomake them ranker. Forgive me this my virtue; For in the fatness ofthese pursy times Virtue itself of vice must pardon beg, Yea, curb andwoo for leave to do him good.",POSITIVE,0.8668441772460938
690,690,ACT 3,QUEEN.," O Hamlet, thou hast cleft my heart in twain.",POSITIVE,0.8876562118530273
691,691,ACT 3,HAMLET.," O throw away the worser part of it, And live the purer with theother half. Good night. But go not to mine uncle’s bed. Assume avirtue, if you have it not. That monster custom, who all sense dotheat, Of habits evil, is angel yet in this, That to the use of actionsfair and good He likewise gives a frock or livery That aptly is put on.Refrain tonight, And that shall lend a kind of easiness To the nextabstinence. The next more easy; For use almost can change the stamp ofnature, And either curb the devil, or throw him out With wondrouspotency. Once more, good night, And when you are desirous to be bles’d,I’ll blessing beg of you. For this same lord [_Pointing to Polonius._]I do repent; but heaven hath pleas’d it so, To punish me with this, andthis with me, That I must be their scourge and minister. I will bestowhim, and will answer well The death I gave him. So again, good night. Imust be cruel, only to be kind: Thus bad begins, and worse remainsbehind. One word more, good lady.",NEGATIVE,0.7575179934501648
692,692,ACT 3,QUEEN., What shall I do?,NEGATIVE,0.9697725176811218
693,693,ACT 3,HAMLET.," Not this, by no means, that I bid you do: Let the bloat Kingtempt you again to bed, Pinch wanton on your cheek, call you his mouse,And let him, for a pair of reechy kisses, Or paddling in your neck withhis damn’d fingers, Make you to ravel all this matter out, That Iessentially am not in madness, But mad in craft. ’Twere good you lethim know, For who that’s but a queen, fair, sober, wise, Would from apaddock, from a bat, a gib, Such dear concernings hide? Who would doso? No, in despite of sense and secrecy, Unpeg the basket on thehouse’s top, Let the birds fly, and like the famous ape, To tryconclusions, in the basket creep And break your own neck down.",NEGATIVE,0.9997071623802185
694,694,ACT 3,QUEEN.," Be thou assur’d, if words be made of breath, And breath of life,I have no life to breathe What thou hast said to me.",POSITIVE,0.9122902154922485
695,695,ACT 3,HAMLET.," I must to England, you know that?",POSITIVE,0.5493552088737488
696,696,ACT 3,QUEEN.," Alack, I had forgot. ’Tis so concluded on.",NEGATIVE,0.9964873790740967
697,697,ACT 4,HAMLET.," There’s letters seal’d: and my two schoolfellows, Whom I willtrust as I will adders fang’d,— They bear the mandate, they must sweepmy way And marshal me to knavery. Let it work; For ’tis the sport tohave the enginer Hoist with his own petard, and ’t shall go hard But Iwill delve one yard below their mines And blow them at the moon. O,’tis most sweet, When in one line two crafts directly meet. This manshall set me packing. I’ll lug the guts into the neighbour room.Mother, good night. Indeed, this counsellor Is now most still, mostsecret, and most grave, Who was in life a foolish peating knave. Come,sir, to draw toward an end with you. Good night, mother. [_Exit Hamlet dragging out Polonius._]SCENE I. A room in the Castle. Enter King, Queen, Rosencrantz and Guildenstern.",POSITIVE,0.9578321576118469
698,698,ACT 4,KING., There’s matter in these sighs. These profound heaves You musttranslate. ’tis fit we understand them. Where is your son?,POSITIVE,0.9908707737922668
699,699,ACT 4,QUEEN.," Bestow this place on us a little while. [_To Rosencrantz and Guildenstern, who go out._]Ah, my good lord, what have I seen tonight!",POSITIVE,0.9797423481941223
700,700,ACT 4,KING.," What, Gertrude? How does Hamlet?",NEGATIVE,0.8794950842857361
701,701,ACT 4,QUEEN.," Mad as the sea and wind, when both contend Which is themightier. In his lawless fit Behind the arras hearing something stir,Whips out his rapier, cries ‘A rat, a rat!’ And in this brainishapprehension kills The unseen good old man.",NEGATIVE,0.5495930314064026
702,702,ACT 4,KING.," O heavy deed! It had been so with us, had we been there. Hisliberty is full of threats to all; To you yourself, to us, to everyone.Alas, how shall this bloody deed be answer’d? It will be laid to us,whose providence Should have kept short, restrain’d, and out of hauntThis mad young man. But so much was our love We would not understandwhat was most fit, But like the owner of a foul disease, To keep itfrom divulging, let it feed Even on the pith of life. Where is he gone?",NEGATIVE,0.9761947989463806
703,703,ACT 4,QUEEN.," To draw apart the body he hath kill’d, O’er whom his verymadness, like some ore Among a mineral of metals base, Shows itselfpure. He weeps for what is done.",NEGATIVE,0.9592905044555664
704,704,ACT 4,KING.," O Gertrude, come away! The sun no sooner shall the mountainstouch But we will ship him hence, and this vile deed We must with allour majesty and skill Both countenance and excuse.—Ho, Guildenstern! Re-enter Rosencrantz and Guildenstern.Friends both, go join you with some further aid: Hamlet in madness hathPolonius slain, And from his mother’s closet hath he dragg’d him. Goseek him out, speak fair, and bring the body Into the chapel. I prayyou haste in this. [_Exeunt Rosencrantz and Guildenstern._]Come, Gertrude, we’ll call up our wisest friends, And let them knowboth what we mean to do And what’s untimely done, so haply slander,Whose whisper o’er the world’s diameter, As level as the cannon to hisblank, Transports his poison’d shot, may miss our name, And hit thewoundless air. O, come away! My soul is full of discord and dismay. [_Exeunt._]SCENE II. Another room in the Castle. Enter Hamlet.",NEGATIVE,0.9974697828292847
705,705,ACT 4,HAMLET., Safely stowed.,POSITIVE,0.9971041083335876
706,706,ACT 4,GUILDENSTERN.,ROSENCRANTZ and  [_Within._] Hamlet! Lord Hamlet!,POSITIVE,0.9994276165962219
707,707,ACT 4,HAMLET.," What noise? Who calls on Hamlet? O, here they come. Enter Rosencrantz and Guildenstern.",NEGATIVE,0.9859803915023804
708,708,ACT 4,ROSENCRANTZ.," What have you done, my lord, with the dead body?",NEGATIVE,0.9964309930801392
709,709,ACT 4,HAMLET.," Compounded it with dust, whereto ’tis kin.",NEGATIVE,0.9998981952667236
710,710,ACT 4,ROSENCRANTZ.," Tell us where ’tis, that we may take it thence, And bearit to the chapel.",POSITIVE,0.9505276679992676
711,711,ACT 4,HAMLET., Do not believe it.,NEGATIVE,0.9988895058631897
712,712,ACT 4,ROSENCRANTZ., Believe what?,NEGATIVE,0.9861748218536377
713,713,ACT 4,HAMLET.," That I can keep your counsel, and not mine own. Besides, to bedemanded of a sponge—what replication should be made by the son of aking?",NEGATIVE,0.9959073066711426
714,714,ACT 4,ROSENCRANTZ.," Take you me for a sponge, my lord?",NEGATIVE,0.7461715340614319
715,715,ACT 4,HAMLET.," Ay, sir; that soaks up the King’s countenance, his rewards, hisauthorities. But such officers do the King best service in the end: hekeeps them, like an ape, in the corner of his jaw; first mouthed, to belast swallowed: when he needs what you have gleaned, it is butsqueezing you, and, sponge, you shall be dry again.",POSITIVE,0.745604395866394
716,716,ACT 4,ROSENCRANTZ.," I understand you not, my lord.",NEGATIVE,0.9873260259628296
717,717,ACT 4,HAMLET., I am glad of it. A knavish speech sleeps in a foolish ear.,POSITIVE,0.5320435762405396
718,718,ACT 4,ROSENCRANTZ.," My lord, you must tell us where the body is and go with usto the King.",POSITIVE,0.987739622592926
719,719,ACT 4,HAMLET.," The body is with the King, but the King is not with the body.The King is a thing—",POSITIVE,0.6368498802185059
720,720,ACT 4,GUILDENSTERN.," A thing, my lord!",POSITIVE,0.9945663213729858
721,721,ACT 4,HAMLET.," Of nothing. Bring me to him. Hide fox, and all after. [_Exeunt._]SCENE III. Another room in the Castle. Enter King, attended.",POSITIVE,0.7452914118766785
722,722,ACT 4,KING.," I have sent to seek him and to find the body. How dangerous is itthat this man goes loose! Yet must not we put the strong law on him:He’s lov’d of the distracted multitude, Who like not in their judgment,but their eyes; And where ’tis so, th’offender’s scourge is weigh’d,But never the offence. To bear all smooth and even, This sudden sendinghim away must seem Deliberate pause. Diseases desperate grown Bydesperate appliance are reliev’d, Or not at all. Enter Rosencrantz.How now? What hath befall’n?",NEGATIVE,0.9816348552703857
723,723,ACT 4,ROSENCRANTZ.," Where the dead body is bestow’d, my lord, We cannot getfrom him.",NEGATIVE,0.9860084652900696
724,724,ACT 4,KING., But where is he?,NEGATIVE,0.788237452507019
725,725,ACT 4,ROSENCRANTZ.," Without, my lord, guarded, to know your pleasure.",NEGATIVE,0.9197316765785217
726,726,ACT 4,KING., Bring him before us.,POSITIVE,0.9849622249603271
727,727,ACT 4,ROSENCRANTZ.," Ho, Guildenstern! Bring in my lord. Enter Hamlet and Guildenstern.",NEGATIVE,0.6153565645217896
